min_dist	S	d3	d4	d5	ip	anchor	edits	notes
18	130	5	1	1	7	135,9,2,0,0	S-5 d3-4 d4-1 d5+1 ip+7	
18	130	6	1	0	9	135,9,2,0,0	S-5 d3-3 d4-1 ip+9	
18	131	0	3	3	1	135,9,2,0,0	S-4 d3-9 d4+1 d5+3 ip+1	
18	131	0	5	2	0	135,9,2,0,0	S-4 d3-9 d4+3 d5+2	s11-grammar-subregion-closed
18	131	1	1	4	1	135,9,2,0,0	S-4 d3-8 d4-1 d5+4 ip+1	
18	131	1	3	2	3	135,9,2,0,0	S-4 d3-8 d4+1 d5+2 ip+3	
18	131	1	5	1	2	135,9,2,0,0	S-4 d3-8 d4+3 d5+1 ip+2	
18	131	1	7	0	1	135,9,2,0,0	S-4 d3-8 d4+5 ip+1	
18	131	2	1	3	3	135,9,2,0,0	S-4 d3-7 d4-1 d5+3 ip+3	
18	131	2	3	1	5	135,9,2,0,0	S-4 d3-7 d4+1 d5+1 ip+5	
18	131	2	5	0	4	135,9,2,0,0	S-4 d3-7 d4+3 ip+4	
18	131	3	1	2	5	135,9,2,0,0	S-4 d3-6 d4-1 d5+2 ip+5	
18	131	3	3	0	7	135,9,2,0,0	S-4 d3-6 d4+1 ip+7	
18	131	4	1	1	7	135,9,2,0,0	S-4 d3-5 d4-1 d5+1 ip+7	
18	131	5	1	0	9	135,9,2,0,0	S-4 d3-4 d4-1 ip+9	
18	132	0	1	4	1	135,9,2,0,0	S-3 d3-9 d4-1 d5+4 ip+1	
18	132	0	3	2	3	135,9,2,0,0	S-3 d3-9 d4+1 d5+2 ip+3	
18	132	0	5	1	2	135,9,2,0,0	S-3 d3-9 d4+3 d5+1 ip+2	
18	132	0	7	0	1	135,9,2,0,0	S-3 d3-9 d4+5 ip+1	
18	132	1	1	3	3	135,9,2,0,0	S-3 d3-8 d4-1 d5+3 ip+3	
18	132	1	3	1	5	135,9,2,0,0	S-3 d3-8 d4+1 d5+1 ip+5	
18	132	1	5	0	4	135,9,2,0,0	S-3 d3-8 d4+3 ip+4	
18	132	2	1	2	5	135,9,2,0,0	S-3 d3-7 d4-1 d5+2 ip+5	
18	132	2	3	0	7	135,9,2,0,0	S-3 d3-7 d4+1 ip+7	
18	132	3	1	1	7	135,9,2,0,0	S-3 d3-6 d4-1 d5+1 ip+7	
18	132	4	1	0	9	135,9,2,0,0	S-3 d3-5 d4-1 ip+9	
18	133	0	1	3	3	135,9,2,0,0	S-2 d3-9 d4-1 d5+3 ip+3	
18	133	0	3	1	5	135,9,2,0,0	S-2 d3-9 d4+1 d5+1 ip+5	
18	133	0	5	0	4	135,9,2,0,0	S-2 d3-9 d4+3 ip+4	
18	133	1	1	2	5	135,9,2,0,0	S-2 d3-8 d4-1 d5+2 ip+5	
18	133	1	3	0	7	135,9,2,0,0	S-2 d3-8 d4+1 ip+7	
18	133	2	1	1	7	135,9,2,0,0	S-2 d3-7 d4-1 d5+1 ip+7	
18	133	3	1	0	9	135,9,2,0,0	S-2 d3-6 d4-1 ip+9	
18	134	0	1	2	5	135,9,2,0,0	S-1 d3-9 d4-1 d5+2 ip+5	
18	134	0	3	0	7	135,9,2,0,0	S-1 d3-9 d4+1 ip+7	
18	134	1	1	1	7	135,9,2,0,0	S-1 d3-8 d4-1 d5+1 ip+7	
18	134	2	1	0	9	135,9,2,0,0	S-1 d3-7 d4-1 ip+9	
18	135	0	1	1	7	135,9,2,0,0	d3-9 d4-1 d5+1 ip+7	
18	135	1	1	0	9	135,9,2,0,0	d3-8 d4-1 ip+9	
18	136	0	0	2	5	138,8,1,0,0	S-2 d3-8 d4-1 d5+2 ip+5	
18	136	1	0	1	7	138,8,1,0,0	S-2 d3-7 d4-1 d5+1 ip+7	
18	136	2	0	0	9	138,8,1,0,0	S-2 d3-6 d4-1 ip+9	
18	137	0	0	1	7	138,8,1,0,0	S-1 d3-8 d4-1 d5+1 ip+7	
18	137	1	0	0	9	138,8,1,0,0	S-1 d3-7 d4-1 ip+9	
18	138	0	0	0	9	138,8,1,0,0	d3-8 d4-1 ip+9	
19	121	9	2	4	1	135,9,2,0,0	S-14 d5+4 ip+1	
19	121	9	4	3	0	135,9,2,0,0	S-14 d4+2 d5+3	s11-grammar-subregion-closed
19	121	10	2	4	0	135,9,2,0,0	S-14 d3+1 d5+4	s11-grammar-subregion-closed
19	122	8	2	4	1	135,9,2,0,0	S-13 d3-1 d5+4 ip+1	
19	122	8	4	3	0	135,9,2,0,0	S-13 d3-1 d4+2 d5+3	s11-grammar-subregion-closed
19	122	9	2	3	3	135,9,2,0,0	S-13 d5+3 ip+3	
19	122	9	4	2	2	135,9,2,0,0	S-13 d4+2 d5+2 ip+2	
19	122	9	6	1	1	135,9,2,0,0	S-13 d4+4 d5+1 ip+1	
19	122	9	8	0	0	135,9,2,0,0	S-13 d4+6	s11-grammar-subregion-closed
19	122	10	2	3	2	135,9,2,0,0	S-13 d3+1 d5+3 ip+2	
19	122	10	4	2	1	135,9,2,0,0	S-13 d3+1 d4+2 d5+2 ip+1	
19	122	10	6	1	0	135,9,2,0,0	S-13 d3+1 d4+4 d5+1	s11-grammar-subregion-closed
19	122	11	2	3	1	135,9,2,0,0	S-13 d3+2 d5+3 ip+1	
19	122	11	4	2	0	135,9,2,0,0	S-13 d3+2 d4+2 d5+2	s11-grammar-subregion-closed
19	122	12	2	3	0	135,9,2,0,0	S-13 d3+3 d5+3	s11-grammar-subregion-closed
19	123	7	2	4	1	135,9,2,0,0	S-12 d3-2 d5+4 ip+1	
19	123	7	4	3	0	135,9,2,0,0	S-12 d3-2 d4+2 d5+3	s11-grammar-subregion-closed
19	123	8	2	3	3	135,9,2,0,0	S-12 d3-1 d5+3 ip+3	
19	123	8	4	2	2	135,9,2,0,0	S-12 d3-1 d4+2 d5+2 ip+2	
19	123	8	6	1	1	135,9,2,0,0	S-12 d3-1 d4+4 d5+1 ip+1	
19	123	8	8	0	0	135,9,2,0,0	S-12 d3-1 d4+6	s11-grammar-subregion-closed
19	123	9	0	5	0	135,9,2,0,0	S-12 d4-2 d5+5	s11-grammar-subregion-closed
19	123	9	2	2	5	135,9,2,0,0	S-12 d5+2 ip+5	
19	123	9	4	1	4	135,9,2,0,0	S-12 d4+2 d5+1 ip+4	
19	123	9	6	0	3	135,9,2,0,0	S-12 d4+4 ip+3	
19	123	10	2	2	4	135,9,2,0,0	S-12 d3+1 d5+2 ip+4	
19	123	10	4	1	3	135,9,2,0,0	S-12 d3+1 d4+2 d5+1 ip+3	
19	123	10	6	0	2	135,9,2,0,0	S-12 d3+1 d4+4 ip+2	
19	123	11	2	2	3	135,9,2,0,0	S-12 d3+2 d5+2 ip+3	
19	123	11	4	1	2	135,9,2,0,0	S-12 d3+2 d4+2 d5+1 ip+2	
19	123	11	6	0	1	135,9,2,0,0	S-12 d3+2 d4+4 ip+1	
19	123	12	2	2	2	135,9,2,0,0	S-12 d3+3 d5+2 ip+2	
19	123	12	4	1	1	135,9,2,0,0	S-12 d3+3 d4+2 d5+1 ip+1	
19	123	12	6	0	0	135,9,2,0,0	S-12 d3+3 d4+4	s11-grammar-subregion-closed
19	123	13	2	2	1	135,9,2,0,0	S-12 d3+4 d5+2 ip+1	
19	123	13	4	1	0	135,9,2,0,0	S-12 d3+4 d4+2 d5+1	s11-grammar-subregion-closed
19	123	14	2	2	0	135,9,2,0,0	S-12 d3+5 d5+2	s11-grammar-subregion-closed
19	124	6	2	4	1	135,9,2,0,0	S-11 d3-3 d5+4 ip+1	
19	124	6	4	3	0	135,9,2,0,0	S-11 d3-3 d4+2 d5+3	s11-grammar-subregion-closed
19	124	7	2	3	3	135,9,2,0,0	S-11 d3-2 d5+3 ip+3	
19	124	7	4	2	2	135,9,2,0,0	S-11 d3-2 d4+2 d5+2 ip+2	
19	124	7	6	1	1	135,9,2,0,0	S-11 d3-2 d4+4 d5+1 ip+1	
19	124	7	8	0	0	135,9,2,0,0	S-11 d3-2 d4+6	s11-grammar-subregion-closed
19	124	8	0	5	0	135,9,2,0,0	S-11 d3-1 d4-2 d5+5	s11-grammar-subregion-closed
19	124	8	2	2	5	135,9,2,0,0	S-11 d3-1 d5+2 ip+5	
19	124	8	4	1	4	135,9,2,0,0	S-11 d3-1 d4+2 d5+1 ip+4	
19	124	8	6	0	3	135,9,2,0,0	S-11 d3-1 d4+4 ip+3	
19	124	9	0	4	2	135,9,2,0,0	S-11 d4-2 d5+4 ip+2	
19	124	9	2	1	7	135,9,2,0,0	S-11 d5+1 ip+7	
19	124	9	4	0	6	135,9,2,0,0	S-11 d4+2 ip+6	
19	124	10	0	4	1	135,9,2,0,0	S-11 d3+1 d4-2 d5+4 ip+1	
19	124	10	2	1	6	135,9,2,0,0	S-11 d3+1 d5+1 ip+6	
19	124	10	4	0	5	135,9,2,0,0	S-11 d3+1 d4+2 ip+5	
19	124	11	0	4	0	135,9,2,0,0	S-11 d3+2 d4-2 d5+4	s11-grammar-subregion-closed
19	124	11	2	1	5	135,9,2,0,0	S-11 d3+2 d5+1 ip+5	
19	124	11	4	0	4	135,9,2,0,0	S-11 d3+2 d4+2 ip+4	
19	124	12	2	1	4	135,9,2,0,0	S-11 d3+3 d5+1 ip+4	
19	124	12	4	0	3	135,9,2,0,0	S-11 d3+3 d4+2 ip+3	
19	124	13	2	1	3	135,9,2,0,0	S-11 d3+4 d5+1 ip+3	
19	124	13	4	0	2	135,9,2,0,0	S-11 d3+4 d4+2 ip+2	
19	124	14	2	1	2	135,9,2,0,0	S-11 d3+5 d5+1 ip+2	
19	124	14	4	0	1	135,9,2,0,0	S-11 d3+5 d4+2 ip+1	
19	124	15	2	1	1	135,9,2,0,0	S-11 d3+6 d5+1 ip+1	
19	124	15	4	0	0	135,9,2,0,0	S-11 d3+6 d4+2	s11-grammar-subregion-closed
19	124	16	2	1	0	135,9,2,0,0	S-11 d3+7 d5+1	s11-grammar-subregion-closed
19	125	5	2	4	1	135,9,2,0,0	S-10 d3-4 d5+4 ip+1	
19	125	5	4	3	0	135,9,2,0,0	S-10 d3-4 d4+2 d5+3	s11-grammar-subregion-closed
19	125	6	2	3	3	135,9,2,0,0	S-10 d3-3 d5+3 ip+3	
19	125	6	4	2	2	135,9,2,0,0	S-10 d3-3 d4+2 d5+2 ip+2	
19	125	6	6	1	1	135,9,2,0,0	S-10 d3-3 d4+4 d5+1 ip+1	
19	125	6	8	0	0	135,9,2,0,0	S-10 d3-3 d4+6	s11-grammar-subregion-closed
19	125	7	0	5	0	135,9,2,0,0	S-10 d3-2 d4-2 d5+5	s11-grammar-subregion-closed
19	125	7	2	2	5	135,9,2,0,0	S-10 d3-2 d5+2 ip+5	
19	125	7	4	1	4	135,9,2,0,0	S-10 d3-2 d4+2 d5+1 ip+4	
19	125	7	6	0	3	135,9,2,0,0	S-10 d3-2 d4+4 ip+3	
19	125	8	0	4	2	135,9,2,0,0	S-10 d3-1 d4-2 d5+4 ip+2	
19	125	8	2	1	7	135,9,2,0,0	S-10 d3-1 d5+1 ip+7	
19	125	8	4	0	6	135,9,2,0,0	S-10 d3-1 d4+2 ip+6	
19	125	9	0	3	4	135,9,2,0,0	S-10 d4-2 d5+3 ip+4	
19	125	9	2	0	9	135,9,2,0,0	S-10 ip+9	
19	125	10	0	3	3	135,9,2,0,0	S-10 d3+1 d4-2 d5+3 ip+3	
19	125	10	2	0	8	135,9,2,0,0	S-10 d3+1 ip+8	
19	125	11	0	3	2	135,9,2,0,0	S-10 d3+2 d4-2 d5+3 ip+2	
19	125	11	2	0	7	135,9,2,0,0	S-10 d3+2 ip+7	
19	125	12	0	3	1	135,9,2,0,0	S-10 d3+3 d4-2 d5+3 ip+1	
19	125	12	2	0	6	135,9,2,0,0	S-10 d3+3 ip+6	
19	125	13	0	3	0	135,9,2,0,0	S-10 d3+4 d4-2 d5+3	s11-grammar-subregion-closed
19	125	13	2	0	5	135,9,2,0,0	S-10 d3+4 ip+5	
19	125	14	2	0	4	135,9,2,0,0	S-10 d3+5 ip+4	
19	125	15	2	0	3	135,9,2,0,0	S-10 d3+6 ip+3	
19	125	16	2	0	2	135,9,2,0,0	S-10 d3+7 ip+2	
19	125	17	2	0	1	135,9,2,0,0	S-10 d3+8 ip+1	
19	125	18	2	0	0	135,9,2,0,0	S-10 d3+9	s11-grammar-subregion-closed
19	126	4	2	4	1	135,9,2,0,0	S-9 d3-5 d5+4 ip+1	
19	126	4	4	3	0	135,9,2,0,0	S-9 d3-5 d4+2 d5+3	s11-grammar-subregion-closed
19	126	5	2	3	3	135,9,2,0,0	S-9 d3-4 d5+3 ip+3	
19	126	5	4	2	2	135,9,2,0,0	S-9 d3-4 d4+2 d5+2 ip+2	
19	126	5	6	1	1	135,9,2,0,0	S-9 d3-4 d4+4 d5+1 ip+1	
19	126	5	8	0	0	135,9,2,0,0	S-9 d3-4 d4+6	s11-grammar-subregion-closed
19	126	6	0	5	0	135,9,2,0,0	S-9 d3-3 d4-2 d5+5	s11-grammar-subregion-closed
19	126	6	2	2	5	135,9,2,0,0	S-9 d3-3 d5+2 ip+5	
19	126	6	4	1	4	135,9,2,0,0	S-9 d3-3 d4+2 d5+1 ip+4	
19	126	6	6	0	3	135,9,2,0,0	S-9 d3-3 d4+4 ip+3	
19	126	7	0	4	2	135,9,2,0,0	S-9 d3-2 d4-2 d5+4 ip+2	
19	126	7	2	1	7	135,9,2,0,0	S-9 d3-2 d5+1 ip+7	
19	126	7	4	0	6	135,9,2,0,0	S-9 d3-2 d4+2 ip+6	
19	126	8	0	3	4	135,9,2,0,0	S-9 d3-1 d4-2 d5+3 ip+4	
19	126	8	2	0	9	135,9,2,0,0	S-9 d3-1 ip+9	
19	126	9	0	2	6	135,9,2,0,0	S-9 d4-2 d5+2 ip+6	
19	126	10	0	2	5	135,9,2,0,0	S-9 d3+1 d4-2 d5+2 ip+5	
19	126	11	0	2	4	135,9,2,0,0	S-9 d3+2 d4-2 d5+2 ip+4	
19	126	12	0	2	3	135,9,2,0,0	S-9 d3+3 d4-2 d5+2 ip+3	
19	126	13	0	2	2	135,9,2,0,0	S-9 d3+4 d4-2 d5+2 ip+2	
19	126	14	0	2	1	135,9,2,0,0	S-9 d3+5 d4-2 d5+2 ip+1	
19	126	15	0	2	0	135,9,2,0,0	S-9 d3+6 d4-2 d5+2	s11-grammar-subregion-closed
19	127	3	2	4	1	135,9,2,0,0	S-8 d3-6 d5+4 ip+1	
19	127	3	4	3	0	135,9,2,0,0	S-8 d3-6 d4+2 d5+3	s11-grammar-subregion-closed
19	127	4	2	3	3	135,9,2,0,0	S-8 d3-5 d5+3 ip+3	
19	127	4	4	2	2	135,9,2,0,0	S-8 d3-5 d4+2 d5+2 ip+2	
19	127	4	6	1	1	135,9,2,0,0	S-8 d3-5 d4+4 d5+1 ip+1	
19	127	4	8	0	0	135,9,2,0,0	S-8 d3-5 d4+6	s11-grammar-subregion-closed
19	127	5	0	5	0	135,9,2,0,0	S-8 d3-4 d4-2 d5+5	s11-grammar-subregion-closed
19	127	5	2	2	5	135,9,2,0,0	S-8 d3-4 d5+2 ip+5	
19	127	5	4	1	4	135,9,2,0,0	S-8 d3-4 d4+2 d5+1 ip+4	
19	127	5	6	0	3	135,9,2,0,0	S-8 d3-4 d4+4 ip+3	
19	127	6	0	4	2	135,9,2,0,0	S-8 d3-3 d4-2 d5+4 ip+2	
19	127	6	2	1	7	135,9,2,0,0	S-8 d3-3 d5+1 ip+7	
19	127	6	4	0	6	135,9,2,0,0	S-8 d3-3 d4+2 ip+6	
19	127	7	0	3	4	135,9,2,0,0	S-8 d3-2 d4-2 d5+3 ip+4	
19	127	7	2	0	9	135,9,2,0,0	S-8 d3-2 ip+9	
19	127	8	0	2	6	135,9,2,0,0	S-8 d3-1 d4-2 d5+2 ip+6	
19	127	9	0	1	8	135,9,2,0,0	S-8 d4-2 d5+1 ip+8	
19	127	10	0	1	7	135,9,2,0,0	S-8 d3+1 d4-2 d5+1 ip+7	
19	127	11	0	1	6	135,9,2,0,0	S-8 d3+2 d4-2 d5+1 ip+6	
19	127	12	0	1	5	135,9,2,0,0	S-8 d3+3 d4-2 d5+1 ip+5	
19	127	13	0	1	4	135,9,2,0,0	S-8 d3+4 d4-2 d5+1 ip+4	
19	127	14	0	1	3	135,9,2,0,0	S-8 d3+5 d4-2 d5+1 ip+3	
19	127	15	0	1	2	135,9,2,0,0	S-8 d3+6 d4-2 d5+1 ip+2	
19	127	16	0	1	1	135,9,2,0,0	S-8 d3+7 d4-2 d5+1 ip+1	
19	127	17	0	1	0	135,9,2,0,0	S-8 d3+8 d4-2 d5+1	s11-grammar-subregion-closed
19	128	2	2	4	1	135,9,2,0,0	S-7 d3-7 d5+4 ip+1	
19	128	2	4	3	0	135,9,2,0,0	S-7 d3-7 d4+2 d5+3	s11-grammar-subregion-closed
19	128	3	2	3	3	135,9,2,0,0	S-7 d3-6 d5+3 ip+3	
19	128	3	4	2	2	135,9,2,0,0	S-7 d3-6 d4+2 d5+2 ip+2	
19	128	3	6	1	1	135,9,2,0,0	S-7 d3-6 d4+4 d5+1 ip+1	
19	128	3	8	0	0	135,9,2,0,0	S-7 d3-6 d4+6	s11-grammar-subregion-closed
19	128	4	0	5	0	135,9,2,0,0	S-7 d3-5 d4-2 d5+5	s11-grammar-subregion-closed
19	128	4	2	2	5	135,9,2,0,0	S-7 d3-5 d5+2 ip+5	
19	128	4	4	1	4	135,9,2,0,0	S-7 d3-5 d4+2 d5+1 ip+4	
19	128	4	6	0	3	135,9,2,0,0	S-7 d3-5 d4+4 ip+3	
19	128	5	0	4	2	135,9,2,0,0	S-7 d3-4 d4-2 d5+4 ip+2	
19	128	5	2	1	7	135,9,2,0,0	S-7 d3-4 d5+1 ip+7	
19	128	5	4	0	6	135,9,2,0,0	S-7 d3-4 d4+2 ip+6	
19	128	6	0	3	4	135,9,2,0,0	S-7 d3-3 d4-2 d5+3 ip+4	
19	128	6	2	0	9	135,9,2,0,0	S-7 d3-3 ip+9	
19	128	7	0	2	6	135,9,2,0,0	S-7 d3-2 d4-2 d5+2 ip+6	
19	128	8	0	1	8	135,9,2,0,0	S-7 d3-1 d4-2 d5+1 ip+8	
19	128	9	0	0	10	135,9,2,0,0	S-7 d4-2 ip+10	
19	128	10	0	0	9	135,9,2,0,0	S-7 d3+1 d4-2 ip+9	
19	128	11	0	0	8	135,9,2,0,0	S-7 d3+2 d4-2 ip+8	
19	128	12	0	0	7	135,9,2,0,0	S-7 d3+3 d4-2 ip+7	
19	128	13	0	0	6	135,9,2,0,0	S-7 d3+4 d4-2 ip+6	
19	128	14	0	0	5	135,9,2,0,0	S-7 d3+5 d4-2 ip+5	
19	128	15	0	0	4	135,9,2,0,0	S-7 d3+6 d4-2 ip+4	
19	128	16	0	0	3	135,9,2,0,0	S-7 d3+7 d4-2 ip+3	
19	128	17	0	0	2	135,9,2,0,0	S-7 d3+8 d4-2 ip+2	
19	128	18	0	0	1	135,9,2,0,0	S-7 d3+9 d4-2 ip+1	
19	128	19	0	0	0	135,9,2,0,0	S-7 d3+10 d4-2	s11-grammar-subregion-closed
19	129	1	2	4	1	135,9,2,0,0	S-6 d3-8 d5+4 ip+1	
19	129	1	4	3	0	135,9,2,0,0	S-6 d3-8 d4+2 d5+3	s11-grammar-subregion-closed
19	129	2	2	3	3	135,9,2,0,0	S-6 d3-7 d5+3 ip+3	
19	129	2	4	2	2	135,9,2,0,0	S-6 d3-7 d4+2 d5+2 ip+2	
19	129	2	6	1	1	135,9,2,0,0	S-6 d3-7 d4+4 d5+1 ip+1	
19	129	2	8	0	0	135,9,2,0,0	S-6 d3-7 d4+6	s11-grammar-subregion-closed
19	129	3	0	5	0	135,9,2,0,0	S-6 d3-6 d4-2 d5+5	s11-grammar-subregion-closed
19	129	3	2	2	5	135,9,2,0,0	S-6 d3-6 d5+2 ip+5	
19	129	3	4	1	4	135,9,2,0,0	S-6 d3-6 d4+2 d5+1 ip+4	
19	129	3	6	0	3	135,9,2,0,0	S-6 d3-6 d4+4 ip+3	
19	129	4	0	4	2	135,9,2,0,0	S-6 d3-5 d4-2 d5+4 ip+2	
19	129	4	2	1	7	135,9,2,0,0	S-6 d3-5 d5+1 ip+7	
19	129	4	4	0	6	135,9,2,0,0	S-6 d3-5 d4+2 ip+6	
19	129	5	0	3	4	135,9,2,0,0	S-6 d3-4 d4-2 d5+3 ip+4	
19	129	5	2	0	9	135,9,2,0,0	S-6 d3-4 ip+9	
19	129	6	0	2	6	135,9,2,0,0	S-6 d3-3 d4-2 d5+2 ip+6	
19	129	7	0	1	8	135,9,2,0,0	S-6 d3-2 d4-2 d5+1 ip+8	
19	129	8	0	0	10	135,9,2,0,0	S-6 d3-1 d4-2 ip+10	
19	130	0	2	4	1	135,9,2,0,0	S-5 d3-9 d5+4 ip+1	
19	130	0	4	3	0	135,9,2,0,0	S-5 d3-9 d4+2 d5+3	s11-grammar-subregion-closed
19	130	1	2	3	3	135,9,2,0,0	S-5 d3-8 d5+3 ip+3	
19	130	1	4	2	2	135,9,2,0,0	S-5 d3-8 d4+2 d5+2 ip+2	
19	130	1	6	1	1	135,9,2,0,0	S-5 d3-8 d4+4 d5+1 ip+1	
19	130	1	8	0	0	135,9,2,0,0	S-5 d3-8 d4+6	s11-grammar-subregion-closed
19	130	2	0	5	0	135,9,2,0,0	S-5 d3-7 d4-2 d5+5	s11-grammar-subregion-closed
19	130	2	2	2	5	135,9,2,0,0	S-5 d3-7 d5+2 ip+5	
19	130	2	4	1	4	135,9,2,0,0	S-5 d3-7 d4+2 d5+1 ip+4	
19	130	2	6	0	3	135,9,2,0,0	S-5 d3-7 d4+4 ip+3	
19	130	3	0	4	2	135,9,2,0,0	S-5 d3-6 d4-2 d5+4 ip+2	
19	130	3	2	1	7	135,9,2,0,0	S-5 d3-6 d5+1 ip+7	
19	130	3	4	0	6	135,9,2,0,0	S-5 d3-6 d4+2 ip+6	
19	130	4	0	3	4	135,9,2,0,0	S-5 d3-5 d4-2 d5+3 ip+4	
19	130	4	2	0	9	135,9,2,0,0	S-5 d3-5 ip+9	
19	130	5	0	2	6	135,9,2,0,0	S-5 d3-4 d4-2 d5+2 ip+6	
19	130	6	0	1	8	135,9,2,0,0	S-5 d3-3 d4-2 d5+1 ip+8	
19	130	7	0	0	10	135,9,2,0,0	S-5 d3-2 d4-2 ip+10	
19	131	0	2	3	3	135,9,2,0,0	S-4 d3-9 d5+3 ip+3	
19	131	0	4	2	2	135,9,2,0,0	S-4 d3-9 d4+2 d5+2 ip+2	
19	131	0	6	1	1	135,9,2,0,0	S-4 d3-9 d4+4 d5+1 ip+1	
19	131	0	8	0	0	135,9,2,0,0	S-4 d3-9 d4+6	s11-grammar-subregion-closed
19	131	1	0	5	0	135,9,2,0,0	S-4 d3-8 d4-2 d5+5	s11-grammar-subregion-closed
19	131	1	2	2	5	135,9,2,0,0	S-4 d3-8 d5+2 ip+5	
19	131	1	4	1	4	135,9,2,0,0	S-4 d3-8 d4+2 d5+1 ip+4	
19	131	1	6	0	3	135,9,2,0,0	S-4 d3-8 d4+4 ip+3	
19	131	2	0	4	2	135,9,2,0,0	S-4 d3-7 d4-2 d5+4 ip+2	
19	131	2	2	1	7	135,9,2,0,0	S-4 d3-7 d5+1 ip+7	
19	131	2	4	0	6	135,9,2,0,0	S-4 d3-7 d4+2 ip+6	
19	131	3	0	3	4	135,9,2,0,0	S-4 d3-6 d4-2 d5+3 ip+4	
19	131	3	2	0	9	135,9,2,0,0	S-4 d3-6 ip+9	
19	131	4	0	2	6	135,9,2,0,0	S-4 d3-5 d4-2 d5+2 ip+6	
19	131	5	0	1	8	135,9,2,0,0	S-4 d3-4 d4-2 d5+1 ip+8	
19	131	6	0	0	10	135,9,2,0,0	S-4 d3-3 d4-2 ip+10	
19	132	0	0	5	0	135,9,2,0,0	S-3 d3-9 d4-2 d5+5	s11-grammar-subregion-closed
19	132	0	2	2	5	135,9,2,0,0	S-3 d3-9 d5+2 ip+5	
19	132	0	4	1	4	135,9,2,0,0	S-3 d3-9 d4+2 d5+1 ip+4	
19	132	0	6	0	3	135,9,2,0,0	S-3 d3-9 d4+4 ip+3	
19	132	1	0	4	2	135,9,2,0,0	S-3 d3-8 d4-2 d5+4 ip+2	
19	132	1	2	1	7	135,9,2,0,0	S-3 d3-8 d5+1 ip+7	
19	132	1	4	0	6	135,9,2,0,0	S-3 d3-8 d4+2 ip+6	
19	132	2	0	3	4	135,9,2,0,0	S-3 d3-7 d4-2 d5+3 ip+4	
19	132	2	2	0	9	135,9,2,0,0	S-3 d3-7 ip+9	
19	132	3	0	2	6	135,9,2,0,0	S-3 d3-6 d4-2 d5+2 ip+6	
19	132	4	0	1	8	135,9,2,0,0	S-3 d3-5 d4-2 d5+1 ip+8	
19	132	5	0	0	10	135,9,2,0,0	S-3 d3-4 d4-2 ip+10	
19	133	0	0	4	2	135,9,2,0,0	S-2 d3-9 d4-2 d5+4 ip+2	
19	133	0	2	1	7	135,9,2,0,0	S-2 d3-9 d5+1 ip+7	
19	133	0	4	0	6	135,9,2,0,0	S-2 d3-9 d4+2 ip+6	
19	133	1	0	3	4	135,9,2,0,0	S-2 d3-8 d4-2 d5+3 ip+4	
19	133	1	2	0	9	135,9,2,0,0	S-2 d3-8 ip+9	
19	133	2	0	2	6	135,9,2,0,0	S-2 d3-7 d4-2 d5+2 ip+6	
19	133	3	0	1	8	135,9,2,0,0	S-2 d3-6 d4-2 d5+1 ip+8	
19	133	4	0	0	10	135,9,2,0,0	S-2 d3-5 d4-2 ip+10	
19	134	0	0	3	4	135,9,2,0,0	S-1 d3-9 d4-2 d5+3 ip+4	
19	134	0	2	0	9	135,9,2,0,0	S-1 d3-9 ip+9	
19	134	1	0	2	6	135,9,2,0,0	S-1 d3-8 d4-2 d5+2 ip+6	
19	134	2	0	1	8	135,9,2,0,0	S-1 d3-7 d4-2 d5+1 ip+8	
19	134	3	0	0	10	135,9,2,0,0	S-1 d3-6 d4-2 ip+10	
19	135	0	0	2	6	135,9,2,0,0	d3-9 d4-2 d5+2 ip+6	
19	135	1	0	1	8	135,9,2,0,0	d3-8 d4-2 d5+1 ip+8	
19	135	2	0	0	10	135,9,2,0,0	d3-7 d4-2 ip+10	
19	136	0	1	0	9	138,8,1,0,0	S-2 d3-8 ip+9	
20	120	9	3	4	0	135,9,2,0,0	S-15 d4+1 d5+4	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
20	121	8	3	4	0	135,9,2,0,0	S-14 d3-1 d4+1 d5+4	s11-grammar-subregion-closed
20	121	9	1	5	0	135,9,2,0,0	S-14 d4-1 d5+5	s11-grammar-subregion-closed
20	121	9	3	3	2	135,9,2,0,0	S-14 d4+1 d5+3 ip+2	
20	121	9	5	2	1	135,9,2,0,0	S-14 d4+3 d5+2 ip+1	
20	121	9	7	1	0	135,9,2,0,0	S-14 d4+5 d5+1	s11-grammar-subregion-closed
20	121	10	3	3	1	135,9,2,0,0	S-14 d3+1 d4+1 d5+3 ip+1	
20	121	10	5	2	0	135,9,2,0,0	S-14 d3+1 d4+3 d5+2	s11-grammar-subregion-closed
20	121	11	3	3	0	135,9,2,0,0	S-14 d3+2 d4+1 d5+3	s11-grammar-subregion-closed
20	122	7	3	4	0	135,9,2,0,0	S-13 d3-2 d4+1 d5+4	s11-grammar-subregion-closed
20	122	8	1	5	0	135,9,2,0,0	S-13 d3-1 d4-1 d5+5	s11-grammar-subregion-closed
20	122	8	3	3	2	135,9,2,0,0	S-13 d3-1 d4+1 d5+3 ip+2	
20	122	8	5	2	1	135,9,2,0,0	S-13 d3-1 d4+3 d5+2 ip+1	
20	122	8	7	1	0	135,9,2,0,0	S-13 d3-1 d4+5 d5+1	s11-grammar-subregion-closed
