S,d3,d4,d5,d6,ip,waste,length,status,closure,notes
133,1,1,0,1,7,146,871,open,,
133,2,1,0,1,4,144,869,open,,
133,2,1,0,1,5,145,870,open,,
133,2,1,0,1,6,146,871,open,,
133,3,1,0,1,3,144,869,open,,
133,3,1,0,1,4,145,870,open,,
133,3,1,0,1,5,146,871,open,,
133,4,1,0,1,2,144,869,open,,
133,4,1,0,1,3,145,870,open,,
133,4,1,0,1,4,146,871,open,,
133,5,1,0,1,1,144,869,open,,
133,5,1,0,1,2,145,870,open,,
133,5,1,0,1,3,146,871,open,,
133,6,1,0,1,0,144,869,open,,
133,6,1,0,1,1,145,870,open,,
133,6,1,0,1,2,146,871,open,,
133,7,1,0,1,0,145,870,open,,
133,7,1,0,1,1,146,871,open,,
133,8,1,0,1,0,146,871,open,,
133,0,2,0,1,4,144,869,open,,
133,0,2,0,1,5,145,870,open,,
133,0,2,0,1,6,146,871,open,,
133,1,2,0,1,3,144,869,open,,
133,1,2,0,1,4,145,870,open,,
133,1,2,0,1,5,146,871,open,,
133,2,2,0,1,2,144,869,open,,
133,2,2,0,1,3,145,870,open,,
133,2,2,0,1,4,146,871,open,,
133,3,2,0,1,1,144,869,open,,
133,3,2,0,1,2,145,870,open,,
133,3,2,0,1,3,146,871,open,,
133,4,2,0,1,0,144,869,open,,
133,4,2,0,1,1,145,870,open,,
133,4,2,0,1,2,146,871,open,,
133,5,2,0,1,0,145,870,open,,
133,5,2,0,1,1,146,871,open,,
133,6,2,0,1,0,146,871,open,,
133,0,3,0,1,2,144,869,open,,
133,0,3,0,1,3,145,870,open,,
133,0,3,0,1,4,146,871,open,,
133,1,3,0,1,1,144,869,open,,
133,1,3,0,1,2,145,870,open,,
133,1,3,0,1,3,146,871,open,,
133,2,3,0,1,0,144,869,open,,
133,2,3,0,1,1,145,870,open,,
133,2,3,0,1,2,146,871,open,,
133,3,3,0,1,0,145,870,open,,
133,3,3,0,1,1,146,871,open,,
133,4,3,0,1,0,146,871,open,,
133,0,4,0,1,0,144,869,open,,
133,0,4,0,1,1,145,870,open,,
133,0,4,0,1,2,146,871,open,,
133,1,4,0,1,0,145,870,open,,
133,1,4,0,1,1,146,871,open,,
133,2,4,0,1,0,146,871,open,,
133,0,5,0,1,0,146,871,open,,
133,0,0,1,1,5,144,869,open,,
133,0,0,1,1,6,145,870,open,,
133,0,0,1,1,7,146,871,open,,
133,1,0,1,1,4,144,869,open,,
133,1,0,1,1,5,145,870,open,,
133,1,0,1,1,6,146,871,open,,
133,2,0,1,1,3,144,869,open,,
133,2,0,1,1,4,145,870,open,,
133,2,0,1,1,5,146,871,open,,
133,3,0,1,1,2,144,869,open,,
133,3,0,1,1,3,145,870,open,,
133,3,0,1,1,4,146,871,open,,
133,4,0,1,1,1,144,869,open,,
133,4,0,1,1,2,145,870,open,,
133,4,0,1,1,3,146,871,open,,
133,5,0,1,1,0,144,869,open,,
133,5,0,1,1,1,145,870,open,,
133,5,0,1,1,2,146,871,open,,
133,6,0,1,1,0,145,870,open,,
133,6,0,1,1,1,146,871,open,,
133,7,0,1,1,0,146,871,open,,
133,0,1,1,1,3,144,869,open,,
133,0,1,1,1,4,145,870,open,,
133,0,1,1,1,5,146,871,open,,
133,1,1,1,1,2,144,869,open,,
133,1,1,1,1,3,145,870,open,,
133,1,1,1,1,4,146,871,open,,
133,2,1,1,1,1,144,869,open,,
133,2,1,1,1,2,145,870,open,,
133,2,1,1,1,3,146,871,open,,
133,3,1,1,1,0,144,869,open,,
133,3,1,1,1,1,145,870,open,,
133,3,1,1,1,2,146,871,open,,
133,4,1,1,1,0,145,870,open,,
133,4,1,1,1,1,146,871,open,,
133,5,1,1,1,0,146,871,open,,
133,0,2,1,1,1,144,869,open,,
133,0,2,1,1,2,145,870,open,,
133,0,2,1,1,3,146,871,open,,
133,1,2,1,1,0,144,869,open,,
133,1,2,1,1,1,145,870,open,,
133,1,2,1,1,2,146,871,open,,
133,2,2,1,1,0,145,870,open,,
133,2,2,1,1,1,146,871,open,,
133,3,2,1,1,0,146,871,open,,
133,0,3,1,1,0,145,870,open,,
133,0,3,1,1,1,146,871,open,,
133,1,3,1,1,0,146,871,open,,
133,0,0,2,1,2,144,869,open,,
133,0,0,2,1,3,145,870,open,,
133,0,0,2,1,4,146,871,open,,
133,1,0,2,1,1,144,869,open,,
133,1,0,2,1,2,145,870,open,,
133,1,0,2,1,3,146,871,open,,
133,2,0,2,1,0,144,869,open,,
133,2,0,2,1,1,145,870,open,,
133,2,0,2,1,2,146,871,open,,
133,3,0,2,1,0,145,870,open,,
133,3,0,2,1,1,146,871,open,,
133,4,0,2,1,0,146,871,open,,
133,0,1,2,1,0,144,869,open,,
133,0,1,2,1,1,145,870,open,,
133,0,1,2,1,2,146,871,open,,
133,1,1,2,1,0,145,870,open,,
133,1,1,2,1,1,146,871,open,,
133,2,1,2,1,0,146,871,open,,
133,0,2,2,1,0,146,871,open,,
133,0,0,3,1,0,145,870,open,,
133,0,0,3,1,1,146,871,open,,
133,1,0,3,1,0,146,871,open,,
133,0,0,0,2,4,144,869,open,,
133,0,0,0,2,5,145,870,open,,
133,0,0,0,2,6,146,871,open,,
133,1,0,0,2,3,144,869,open,,
133,1,0,0,2,4,145,870,open,,
133,1,0,0,2,5,146,871,open,,
133,2,0,0,2,2,144,869,open,,
133,2,0,0,2,3,145,870,open,,
133,2,0,0,2,4,146,871,open,,
133,3,0,0,2,1,144,869,open,,
133,3,0,0,2,2,145,870,open,,
133,3,0,0,2,3,146,871,open,,
133,4,0,0,2,0,144,869,open,,
133,4,0,0,2,1,145,870,open,,
133,4,0,0,2,2,146,871,open,,
133,5,0,0,2,0,145,870,open,,
133,5,0,0,2,1,146,871,open,,
133,6,0,0,2,0,146,871,open,,
133,0,1,0,2,2,144,869,open,,
133,0,1,0,2,3,145,870,open,,
133,0,1,0,2,4,146,871,open,,
133,1,1,0,2,1,144,869,open,,
133,1,1,0,2,2,145,870,open,,
133,1,1,0,2,3,146,871,open,,
133,2,1,0,2,0,144,869,open,,
133,2,1,0,2,1,145,870,open,,
133,2,1,0,2,2,146,871,open,,
133,3,1,0,2,0,145,870,open,,
133,3,1,0,2,1,146,871,open,,
133,4,1,0,2,0,146,871,open,,
133,0,2,0,2,0,144,869,open,,
133,0,2,0,2,1,145,870,open,,
133,0,2,0,2,2,146,871,open,,
133,1,2,0,2,0,145,870,open,,
133,1,2,0,2,1,146,871,open,,
133,2,2,0,2,0,146,871,open,,
133,0,3,0,2,0,146,871,open,,
133,0,0,1,2,1,144,869,open,,
133,0,0,1,2,2,145,870,open,,
133,0,0,1,2,3,146,871,open,,
133,1,0,1,2,0,144,869,open,,
133,1,0,1,2,1,145,870,open,,
133,1,0,1,2,2,146,871,open,,
133,2,0,1,2,0,145,870,open,,
133,2,0,1,2,1,146,871,open,,
133,3,0,1,2,0,146,871,open,,
133,0,1,1,2,0,145,870,open,,
133,0,1,1,2,1,146,871,open,,
133,1,1,1,2,0,146,871,open,,
133,0,0,2,2,0,146,871,open,,
133,0,0,0,3,0,144,869,open,,
133,0,0,0,3,1,145,870,open,,
133,0,0,0,3,2,146,871,open,,
133,1,0,0,3,0,145,870,open,,
133,1,0,0,3,1,146,871,open,,
133,2,0,0,3,0,146,871,open,,
133,0,1,0,3,0,146,871,open,,
134,0,0,0,0,11,144,869,open,,
134,0,0,0,0,12,145,870,open,,
134,0,0,0,0,13,146,871,open,,
134,1,0,0,0,10,144,869,open,,
134,1,0,0,0,11,145,870,open,,
134,1,0,0,0,12,146,871,open,,
134,2,0,0,0,9,144,869,open,,
134,2,0,0,0,10,145,870,open,,
134,2,0,0,0,11,146,871,open,,
134,3,0,0,0,8,144,869,open,,
134,3,0,0,0,9,145,870,open,,
134,3,0,0,0,10,146,871,open,,
134,4,0,0,0,7,144,869,open,,
134,4,0,0,0,8,145,870,open,,
134,4,0,0,0,9,146,871,open,,
134,5,0,0,0,6,144,869,open,,
134,5,0,0,0,7,145,870,open,,
134,5,0,0,0,8,146,871,open,,
134,6,0,0,0,5,144,869,open,,
134,6,0,0,0,6,145,870,open,,
134,6,0,0,0,7,146,871,open,,
134,7,0,0,0,4,144,869,open,,
134,7,0,0,0,5,145,870,open,,
134,7,0,0,0,6,146,871,open,,
134,8,0,0,0,3,144,869,open,,
134,8,0,0,0,4,145,870,open,,
134,8,0,0,0,5,146,871,open,,
134,9,0,0,0,2,144,869,open,,
134,9,0,0,0,3,145,870,open,,
134,9,0,0,0,4,146,871,open,,
134,10,0,0,0,1,144,869,open,,
134,10,0,0,0,2,145,870,open,,
134,10,0,0,0,3,146,871,open,,
134,11,0,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,11,0,0,0,1,145,870,open,,
134,11,0,0,0,2,146,871,open,,
134,12,0,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,12,0,0,0,1,146,871,open,,
134,13,0,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,1,0,0,9,144,869,open,,
134,0,1,0,0,10,145,870,open,,
134,0,1,0,0,11,146,871,open,,
134,1,1,0,0,8,144,869,open,,
134,1,1,0,0,9,145,870,open,,
134,1,1,0,0,10,146,871,open,,
134,2,1,0,0,7,144,869,open,,
134,2,1,0,0,8,145,870,open,,
134,2,1,0,0,9,146,871,open,,
134,3,1,0,0,6,144,869,open,,
134,3,1,0,0,7,145,870,open,,
134,3,1,0,0,8,146,871,open,,
134,4,1,0,0,5,144,869,open,,
134,4,1,0,0,6,145,870,open,,
134,4,1,0,0,7,146,871,open,,
134,5,1,0,0,4,144,869,open,,
134,5,1,0,0,5,145,870,open,,
134,5,1,0,0,6,146,871,open,,
134,6,1,0,0,3,144,869,open,,
134,6,1,0,0,4,145,870,open,,
134,6,1,0,0,5,146,871,open,,
134,7,1,0,0,2,144,869,open,,
134,7,1,0,0,3,145,870,open,,
134,7,1,0,0,4,146,871,open,,
134,8,1,0,0,1,144,869,open,,
134,8,1,0,0,2,145,870,open,,
134,8,1,0,0,3,146,871,open,,
134,9,1,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,9,1,0,0,1,145,870,open,,
134,9,1,0,0,2,146,871,open,,
134,10,1,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,10,1,0,0,1,146,871,open,,
134,11,1,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,2,0,0,7,144,869,open,,
134,0,2,0,0,8,145,870,open,,
134,0,2,0,0,9,146,871,open,,
134,1,2,0,0,6,144,869,open,,
134,1,2,0,0,7,145,870,open,,
134,1,2,0,0,8,146,871,open,,
134,2,2,0,0,5,144,869,open,,
134,2,2,0,0,6,145,870,open,,
134,2,2,0,0,7,146,871,open,,
134,3,2,0,0,4,144,869,open,,
134,3,2,0,0,5,145,870,open,,
134,3,2,0,0,6,146,871,open,,
134,4,2,0,0,3,144,869,open,,
134,4,2,0,0,4,145,870,open,,
134,4,2,0,0,5,146,871,open,,
134,5,2,0,0,2,144,869,open,,
134,5,2,0,0,3,145,870,open,,
134,5,2,0,0,4,146,871,open,,
134,6,2,0,0,1,144,869,open,,
134,6,2,0,0,2,145,870,open,,
134,6,2,0,0,3,146,871,open,,
134,7,2,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,7,2,0,0,1,145,870,open,,
134,7,2,0,0,2,146,871,open,,
134,8,2,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,8,2,0,0,1,146,871,open,,
134,9,2,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,3,0,0,5,144,869,open,,
134,0,3,0,0,6,145,870,open,,
134,0,3,0,0,7,146,871,open,,
134,1,3,0,0,4,144,869,open,,
134,1,3,0,0,5,145,870,open,,
134,1,3,0,0,6,146,871,open,,
134,2,3,0,0,3,144,869,open,,
134,2,3,0,0,4,145,870,open,,
134,2,3,0,0,5,146,871,open,,
134,3,3,0,0,2,144,869,open,,
134,3,3,0,0,3,145,870,open,,
134,3,3,0,0,4,146,871,open,,
134,4,3,0,0,1,144,869,open,,
134,4,3,0,0,2,145,870,open,,
134,4,3,0,0,3,146,871,open,,
134,5,3,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,5,3,0,0,1,145,870,open,,
134,5,3,0,0,2,146,871,open,,
134,6,3,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,6,3,0,0,1,146,871,open,,
134,7,3,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,4,0,0,3,144,869,open,,
134,0,4,0,0,4,145,870,open,,
134,0,4,0,0,5,146,871,open,,
134,1,4,0,0,2,144,869,open,,
134,1,4,0,0,3,145,870,open,,
134,1,4,0,0,4,146,871,open,,
134,2,4,0,0,1,144,869,open,,
134,2,4,0,0,2,145,870,open,,
134,2,4,0,0,3,146,871,open,,
134,3,4,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,3,4,0,0,1,145,870,open,,
134,3,4,0,0,2,146,871,open,,
134,4,4,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,4,4,0,0,1,146,871,open,,
134,5,4,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,5,0,0,1,144,869,open,,
134,0,5,0,0,2,145,870,open,,
134,0,5,0,0,3,146,871,open,,
134,1,5,0,0,0,144,869,open,,s11-grammar-subregion-closed
134,1,5,0,0,1,145,870,open,,
134,1,5,0,0,2,146,871,open,,
134,2,5,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,2,5,0,0,1,146,871,open,,
134,3,5,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,6,0,0,0,145,870,open,,s11-grammar-subregion-closed
134,0,6,0,0,1,146,871,open,,
134,1,6,0,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,0,1,0,8,144,869,open,,
134,0,0,1,0,9,145,870,open,,
134,0,0,1,0,10,146,871,open,,
134,1,0,1,0,7,144,869,open,,
134,1,0,1,0,8,145,870,open,,
134,1,0,1,0,9,146,871,open,,
134,2,0,1,0,6,144,869,open,,
134,2,0,1,0,7,145,870,open,,
134,2,0,1,0,8,146,871,open,,
134,3,0,1,0,5,144,869,open,,
134,3,0,1,0,6,145,870,open,,
134,3,0,1,0,7,146,871,open,,
134,4,0,1,0,4,144,869,open,,
134,4,0,1,0,5,145,870,open,,
134,4,0,1,0,6,146,871,open,,
134,5,0,1,0,3,144,869,open,,
134,5,0,1,0,4,145,870,open,,
134,5,0,1,0,5,146,871,open,,
134,6,0,1,0,2,144,869,open,,
134,6,0,1,0,3,145,870,open,,
134,6,0,1,0,4,146,871,open,,
134,7,0,1,0,1,144,869,open,,
134,7,0,1,0,2,145,870,open,,
134,7,0,1,0,3,146,871,open,,
134,8,0,1,0,0,144,869,open,,s11-grammar-subregion-closed
134,8,0,1,0,1,145,870,open,,
134,8,0,1,0,2,146,871,open,,
134,9,0,1,0,0,145,870,open,,s11-grammar-subregion-closed
134,9,0,1,0,1,146,871,open,,
134,10,0,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,1,1,0,6,144,869,open,,
134,0,1,1,0,7,145,870,open,,
134,0,1,1,0,8,146,871,open,,
134,1,1,1,0,5,144,869,open,,
134,1,1,1,0,6,145,870,open,,
134,1,1,1,0,7,146,871,open,,
134,2,1,1,0,4,144,869,open,,
134,2,1,1,0,5,145,870,open,,
134,2,1,1,0,6,146,871,open,,
134,3,1,1,0,3,144,869,open,,
134,3,1,1,0,4,145,870,open,,
134,3,1,1,0,5,146,871,open,,
134,4,1,1,0,2,144,869,open,,
134,4,1,1,0,3,145,870,open,,
134,4,1,1,0,4,146,871,open,,
134,5,1,1,0,1,144,869,open,,
134,5,1,1,0,2,145,870,open,,
134,5,1,1,0,3,146,871,open,,
134,6,1,1,0,0,144,869,open,,s11-grammar-subregion-closed
134,6,1,1,0,1,145,870,open,,
134,6,1,1,0,2,146,871,open,,
134,7,1,1,0,0,145,870,open,,s11-grammar-subregion-closed
134,7,1,1,0,1,146,871,open,,
134,8,1,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,2,1,0,4,144,869,open,,
134,0,2,1,0,5,145,870,open,,
134,0,2,1,0,6,146,871,open,,
134,1,2,1,0,3,144,869,open,,
134,1,2,1,0,4,145,870,open,,
134,1,2,1,0,5,146,871,open,,
134,2,2,1,0,2,144,869,open,,
134,2,2,1,0,3,145,870,open,,
134,2,2,1,0,4,146,871,open,,
134,3,2,1,0,1,144,869,open,,
134,3,2,1,0,2,145,870,open,,
134,3,2,1,0,3,146,871,open,,
134,4,2,1,0,0,144,869,open,,s11-grammar-subregion-closed
134,4,2,1,0,1,145,870,open,,
134,4,2,1,0,2,146,871,open,,
134,5,2,1,0,0,145,870,open,,s11-grammar-subregion-closed
134,5,2,1,0,1,146,871,open,,
134,6,2,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,3,1,0,2,144,869,open,,
134,0,3,1,0,3,145,870,open,,
134,0,3,1,0,4,146,871,open,,
134,1,3,1,0,1,144,869,open,,
134,1,3,1,0,2,145,870,open,,
134,1,3,1,0,3,146,871,open,,
134,2,3,1,0,0,144,869,open,,s11-grammar-subregion-closed
134,2,3,1,0,1,145,870,open,,
134,2,3,1,0,2,146,871,open,,
134,3,3,1,0,0,145,870,open,,s11-grammar-subregion-closed
134,3,3,1,0,1,146,871,open,,
134,4,3,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,4,1,0,0,144,869,open,,s11-grammar-subregion-closed
134,0,4,1,0,1,145,870,open,,
134,0,4,1,0,2,146,871,open,,
134,1,4,1,0,0,145,870,open,,s11-grammar-subregion-closed
134,1,4,1,0,1,146,871,open,,
134,2,4,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,5,1,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,0,2,0,5,144,869,open,,
134,0,0,2,0,6,145,870,open,,
134,0,0,2,0,7,146,871,open,,
134,1,0,2,0,4,144,869,open,,
134,1,0,2,0,5,145,870,open,,
134,1,0,2,0,6,146,871,open,,
134,2,0,2,0,3,144,869,open,,
134,2,0,2,0,4,145,870,open,,
134,2,0,2,0,5,146,871,open,,
134,3,0,2,0,2,144,869,open,,
134,3,0,2,0,3,145,870,open,,
134,3,0,2,0,4,146,871,open,,
134,4,0,2,0,1,144,869,open,,
134,4,0,2,0,2,145,870,open,,
134,4,0,2,0,3,146,871,open,,
134,5,0,2,0,0,144,869,open,,s11-grammar-subregion-closed
134,5,0,2,0,1,145,870,open,,
134,5,0,2,0,2,146,871,open,,
134,6,0,2,0,0,145,870,open,,s11-grammar-subregion-closed
134,6,0,2,0,1,146,871,open,,
134,7,0,2,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,1,2,0,3,144,869,open,,
134,0,1,2,0,4,145,870,open,,
134,0,1,2,0,5,146,871,open,,
134,1,1,2,0,2,144,869,open,,
134,1,1,2,0,3,145,870,open,,
134,1,1,2,0,4,146,871,open,,
134,2,1,2,0,1,144,869,open,,
134,2,1,2,0,2,145,870,open,,
134,2,1,2,0,3,146,871,open,,
134,3,1,2,0,0,144,869,open,,s11-grammar-subregion-closed
134,3,1,2,0,1,145,870,open,,
134,3,1,2,0,2,146,871,open,,
134,4,1,2,0,0,145,870,open,,s11-grammar-subregion-closed
134,4,1,2,0,1,146,871,open,,
134,5,1,2,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,2,2,0,1,144,869,open,,
134,0,2,2,0,2,145,870,open,,
134,0,2,2,0,3,146,871,open,,
134,1,2,2,0,0,144,869,open,,s11-grammar-subregion-closed
134,1,2,2,0,1,145,870,open,,
134,1,2,2,0,2,146,871,open,,
134,2,2,2,0,0,145,870,open,,s11-grammar-subregion-closed
134,2,2,2,0,1,146,871,open,,
134,3,2,2,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,3,2,0,0,145,870,open,,s11-grammar-subregion-closed
134,0,3,2,0,1,146,871,open,,
134,1,3,2,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,0,3,0,2,144,869,open,,
134,0,0,3,0,3,145,870,open,,
134,0,0,3,0,4,146,871,open,,
134,1,0,3,0,1,144,869,open,,
134,1,0,3,0,2,145,870,open,,
134,1,0,3,0,3,146,871,open,,
134,2,0,3,0,0,144,869,open,,s11-grammar-subregion-closed
134,2,0,3,0,1,145,870,open,,
134,2,0,3,0,2,146,871,open,,
134,3,0,3,0,0,145,870,open,,s11-grammar-subregion-closed
134,3,0,3,0,1,146,871,open,,
134,4,0,3,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,1,3,0,0,144,869,open,,s11-grammar-subregion-closed
134,0,1,3,0,1,145,870,open,,
134,0,1,3,0,2,146,871,open,,
134,1,1,3,0,0,145,870,open,,s11-grammar-subregion-closed
134,1,1,3,0,1,146,871,open,,
134,2,1,3,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,2,3,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,0,4,0,0,145,870,open,,s11-grammar-subregion-closed
134,0,0,4,0,1,146,871,open,,
134,1,0,4,0,0,146,871,open,,s11-grammar-subregion-closed
134,0,0,0,1,7,144,869,open,,
134,0,0,0,1,8,145,870,open,,
134,0,0,0,1,9,146,871,open,,
134,1,0,0,1,6,144,869,open,,
134,1,0,0,1,7,145,870,open,,
134,1,0,0,1,8,146,871,open,,
134,2,0,0,1,5,144,869,open,,
134,2,0,0,1,6,145,870,open,,
134,2,0,0,1,7,146,871,open,,
134,3,0,0,1,4,144,869,open,,
134,3,0,0,1,5,145,870,open,,
134,3,0,0,1,6,146,871,open,,
134,4,0,0,1,3,144,869,open,,
134,4,0,0,1,4,145,870,open,,
134,4,0,0,1,5,146,871,open,,
134,5,0,0,1,2,144,869,open,,
134,5,0,0,1,3,145,870,open,,
134,5,0,0,1,4,146,871,open,,
134,6,0,0,1,1,144,869,open,,
134,6,0,0,1,2,145,870,open,,
134,6,0,0,1,3,146,871,open,,
134,7,0,0,1,0,144,869,open,,
134,7,0,0,1,1,145,870,open,,
134,7,0,0,1,2,146,871,open,,
134,8,0,0,1,0,145,870,open,,
134,8,0,0,1,1,146,871,open,,
134,9,0,0,1,0,146,871,open,,
134,0,1,0,1,5,144,869,open,,
134,0,1,0,1,6,145,870,open,,
134,0,1,0,1,7,146,871,open,,
134,1,1,0,1,4,144,869,open,,
134,1,1,0,1,5,145,870,open,,
134,1,1,0,1,6,146,871,open,,
134,2,1,0,1,3,144,869,open,,
134,2,1,0,1,4,145,870,open,,
134,2,1,0,1,5,146,871,open,,
134,3,1,0,1,2,144,869,open,,
134,3,1,0,1,3,145,870,open,,
134,3,1,0,1,4,146,871,open,,
134,4,1,0,1,1,144,869,open,,
134,4,1,0,1,2,145,870,open,,
134,4,1,0,1,3,146,871,open,,
134,5,1,0,1,0,144,869,open,,
134,5,1,0,1,1,145,870,open,,
134,5,1,0,1,2,146,871,open,,
134,6,1,0,1,0,145,870,open,,
134,6,1,0,1,1,146,871,open,,
134,7,1,0,1,0,146,871,open,,
134,0,2,0,1,3,144,869,open,,
134,0,2,0,1,4,145,870,open,,
134,0,2,0,1,5,146,871,open,,
134,1,2,0,1,2,144,869,open,,
134,1,2,0,1,3,145,870,open,,
134,1,2,0,1,4,146,871,open,,
134,2,2,0,1,1,144,869,open,,
134,2,2,0,1,2,145,870,open,,
134,2,2,0,1,3,146,871,open,,
134,3,2,0,1,0,144,869,open,,
134,3,2,0,1,1,145,870,open,,
134,3,2,0,1,2,146,871,open,,
134,4,2,0,1,0,145,870,open,,
134,4,2,0,1,1,146,871,open,,
134,5,2,0,1,0,146,871,open,,
134,0,3,0,1,1,144,869,open,,
134,0,3,0,1,2,145,870,open,,
134,0,3,0,1,3,146,871,open,,
134,1,3,0,1,0,144,869,open,,
134,1,3,0,1,1,145,870,open,,
134,1,3,0,1,2,146,871,open,,
134,2,3,0,1,0,145,870,open,,
134,2,3,0,1,1,146,871,open,,
134,3,3,0,1,0,146,871,open,,
134,0,4,0,1,0,145,870,open,,
134,0,4,0,1,1,146,871,open,,
134,1,4,0,1,0,146,871,open,,
134,0,0,1,1,4,144,869,open,,
134,0,0,1,1,5,145,870,open,,
134,0,0,1,1,6,146,871,open,,
134,1,0,1,1,3,144,869,open,,
134,1,0,1,1,4,145,870,open,,
134,1,0,1,1,5,146,871,open,,
134,2,0,1,1,2,144,869,open,,
134,2,0,1,1,3,145,870,open,,
134,2,0,1,1,4,146,871,open,,
134,3,0,1,1,1,144,869,open,,
134,3,0,1,1,2,145,870,open,,
134,3,0,1,1,3,146,871,open,,
134,4,0,1,1,0,144,869,open,,
134,4,0,1,1,1,145,870,open,,
134,4,0,1,1,2,146,871,open,,
134,5,0,1,1,0,145,870,open,,
134,5,0,1,1,1,146,871,open,,
134,6,0,1,1,0,146,871,open,,
134,0,1,1,1,2,144,869,open,,
134,0,1,1,1,3,145,870,open,,
134,0,1,1,1,4,146,871,open,,
134,1,1,1,1,1,144,869,open,,
134,1,1,1,1,2,145,870,open,,
134,1,1,1,1,3,146,871,open,,
134,2,1,1,1,0,144,869,open,,
134,2,1,1,1,1,145,870,open,,
134,2,1,1,1,2,146,871,open,,
134,3,1,1,1,0,145,870,open,,
134,3,1,1,1,1,146,871,open,,
134,4,1,1,1,0,146,871,open,,
134,0,2,1,1,0,144,869,open,,
134,0,2,1,1,1,145,870,open,,
134,0,2,1,1,2,146,871,open,,
134,1,2,1,1,0,145,870,open,,
134,1,2,1,1,1,146,871,open,,
134,2,2,1,1,0,146,871,open,,
134,0,3,1,1,0,146,871,open,,
134,0,0,2,1,1,144,869,open,,
134,0,0,2,1,2,145,870,open,,
134,0,0,2,1,3,146,871,open,,
134,1,0,2,1,0,144,869,open,,
134,1,0,2,1,1,145,870,open,,
134,1,0,2,1,2,146,871,open,,
134,2,0,2,1,0,145,870,open,,
134,2,0,2,1,1,146,871,open,,
134,3,0,2,1,0,146,871,open,,
134,0,1,2,1,0,145,870,open,,
134,0,1,2,1,1,146,871,open,,
134,1,1,2,1,0,146,871,open,,
134,0,0,3,1,0,146,871,open,,
134,0,0,0,2,3,144,869,open,,
134,0,0,0,2,4,145,870,open,,
134,0,0,0,2,5,146,871,open,,
134,1,0,0,2,2,144,869,open,,
134,1,0,0,2,3,145,870,open,,
134,1,0,0,2,4,146,871,open,,
134,2,0,0,2,1,144,869,open,,
134,2,0,0,2,2,145,870,open,,
134,2,0,0,2,3,146,871,open,,
134,3,0,0,2,0,144,869,open,,
134,3,0,0,2,1,145,870,open,,
134,3,0,0,2,2,146,871,open,,
134,4,0,0,2,0,145,870,open,,
134,4,0,0,2,1,146,871,open,,
134,5,0,0,2,0,146,871,open,,
134,0,1,0,2,1,144,869,open,,
134,0,1,0,2,2,145,870,open,,
134,0,1,0,2,3,146,871,open,,
134,1,1,0,2,0,144,869,open,,
134,1,1,0,2,1,145,870,open,,
134,1,1,0,2,2,146,871,open,,
134,2,1,0,2,0,145,870,open,,
134,2,1,0,2,1,146,871,open,,
134,3,1,0,2,0,146,871,open,,
134,0,2,0,2,0,145,870,open,,
134,0,2,0,2,1,146,871,open,,
134,1,2,0,2,0,146,871,open,,
134,0,0,1,2,0,144,869,open,,
134,0,0,1,2,1,145,870,open,,
134,0,0,1,2,2,146,871,open,,
134,1,0,1,2,0,145,870,open,,
134,1,0,1,2,1,146,871,open,,
134,2,0,1,2,0,146,871,open,,
134,0,1,1,2,0,146,871,open,,
134,0,0,0,3,0,145,870,open,,
134,0,0,0,3,1,146,871,open,,
134,1,0,0,3,0,146,871,open,,
135,0,0,0,0,10,144,869,open,,
135,0,0,0,0,11,145,870,open,,
135,0,0,0,0,12,146,871,open,,
135,1,0,0,0,9,144,869,open,,
135,1,0,0,0,10,145,870,open,,
135,1,0,0,0,11,146,871,open,,
135,2,0,0,0,8,144,869,open,,
135,2,0,0,0,9,145,870,open,,
135,2,0,0,0,10,146,871,open,,
