n	source_class	target_class	rule
7	5906.lswap-3c791ffa671d.txt	5906.lswap-3b4f2e286e0c.txt	ab11977fcf47
7	5906.lswap-3c791ffa671d.txt	5906.lswap-3b4f2e286e0c.txt	bac45191348c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-41a210488ac9.txt	bd508e5023d8
7	5906.lswap-3c791ffa671d.txt	5906.lswap-41a210488ac9.txt	ddf5bfe474bf
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5228890279ca.txt	ab11977fcf47
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5228890279ca.txt	c04133834105
7	5906.lswap-3c791ffa671d.txt	5906.lswap-52e683fb05d3.txt	94e83c3c75fb
7	5906.lswap-3c791ffa671d.txt	5906.lswap-52e683fb05d3.txt	f609e3a8e480
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5a55d1641a86.txt	0fa419c2f08b
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5a55d1641a86.txt	9ffeb4ce9bae
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5a7a973564fd.txt	306d4d2a2ee6
7	5906.lswap-3c791ffa671d.txt	5906.lswap-5a7a973564fd.txt	e43c9981a5c7
7	5906.lswap-3c791ffa671d.txt	5906.lswap-6d0ad177e5ee.txt	989d2fdca27a
7	5906.lswap-3c791ffa671d.txt	5906.lswap-6d0ad177e5ee.txt	f5cc9fff27f8
7	5906.lswap-3c791ffa671d.txt	5906.lswap-6f6f375dca74.txt	98aeb647340c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-6f6f375dca74.txt	9ffeb4ce9bae
7	5906.lswap-3c791ffa671d.txt	5906.lswap-7602ba885180.txt	c2220252475b
7	5906.lswap-3c791ffa671d.txt	5906.lswap-80e6c24a2613.txt	2f9f850b1759
7	5906.lswap-3c791ffa671d.txt	5906.lswap-80e6c24a2613.txt	821e83c01b7c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-964ebce5847f.txt	ab105a248a1e
7	5906.lswap-3c791ffa671d.txt	5906.lswap-964ebce5847f.txt	c7858d81e8da
7	5906.lswap-3c791ffa671d.txt	5906.lswap-9759fb4af500.txt	8e620393073b
7	5906.lswap-3c791ffa671d.txt	5906.lswap-9759fb4af500.txt	f4b9a13ff36c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-9f3672f6c430.txt	2646e152c820
7	5906.lswap-3c791ffa671d.txt	5906.lswap-9f3672f6c430.txt	d8cb6eb7687c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-a7d2db45842b.txt	39fe21f51977
7	5906.lswap-3c791ffa671d.txt	5906.lswap-a7d2db45842b.txt	760f0d23e496
7	5906.lswap-3c791ffa671d.txt	5906.lswap-b12d38608f09.txt	240d550552a3
7	5906.lswap-3c791ffa671d.txt	5906.lswap-b12d38608f09.txt	b2c5eb761e41
7	5906.lswap-3c791ffa671d.txt	5906.lswap-be4759bc731a.txt	51225a9bb93e
7	5906.lswap-3c791ffa671d.txt	5906.lswap-be4759bc731a.txt	a9587b440eca
7	5906.lswap-3c791ffa671d.txt	5906.lswap-cae9c3b46793.txt	48c30fab9556
