rule_id	n	shape_eo_ei_do_di	source_tables	n_pairs	inverse_id	inverse_present	rev_frame_id	rev_present	invrev_id	undirected_object	undirected_mult	reversal_object	reversal_mult	full_object	full_mult	census_undirected_edges	edgeset_group	census_undirected_edges	edgeset_group
8562c2351bec	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ddefe5f1daa4	Y	ff1349883d98	Y	405b7c3d3a0f	8562c2351bec	2	8562c2351bec	2	405b7c3d3a0f	4	2	E0170	2	E0170
85c16e36c4f2	7	414,408,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	f58883230a57	Y	553738707e56	N	069a176f67aa	85c16e36c4f2	2	85c16e36c4f2	1	85c16e36c4f2	2	1	E0291	1	E0291
862a0b139699	7	96,96,0,0	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=2,rules_n7_a256.tsv=2	9dcb6b39580e	Y	862a0b139699	Y	9dcb6b39580e	862a0b139699	2	862a0b139699	1	862a0b139699	2	2	E0292	2	E0292
868b50be85a4	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	2dd7827e5108	Y	88588d22bc1e	N	996fb797508f	2dd7827e5108	2	868b50be85a4	1	2dd7827e5108	2	8	E0125	8	E0125
86d05ce43f33	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b17264f2772b	Y	33a5a01a86a8	N	8c285be7cde9	86d05ce43f33	2	86d05ce43f33	1	86d05ce43f33	2	4	E0293	4	E0293
8709489b69c1	7	138,138,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	ff4cfd62723a	Y	709cf47fa2d3	Y	279bcba663d9	8709489b69c1	2	709cf47fa2d3	2	279bcba663d9	4	4	E0104	4	E0104
874bbd84a9b5	7	25,25,2,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	dc828d360c42	Y	8cc6681ea0a7	N	6122b9cf63a1	874bbd84a9b5	2	874bbd84a9b5	1	874bbd84a9b5	2	2	E0294	2	E0294
8821c9761a3f	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	d4ec6aadbefe	Y	8c08e8ad93fe	N	287b5c6ae478	8821c9761a3f	2	8821c9761a3f	1	8821c9761a3f	2	32	E0295	32	E0295
885fe227bff6	7	216,216,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b506fa9d192d	Y	5909618aa586	N	e4db34bd3cc2	885fe227bff6	2	885fe227bff6	1	885fe227bff6	2	4	E0296	4	E0296
8868d5db8f95	7	330,330,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	6ad2d9f5eaae	Y	6304c679bb54	N	ce97bc4f2544	6ad2d9f5eaae	2	8868d5db8f95	1	6ad2d9f5eaae	2	1	E0251	1	E0251
8872f4d7dc0e	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a23b607e8098	Y	cfdfa3ad6817	N	caacdbbe67c9	8872f4d7dc0e	2	8872f4d7dc0e	1	8872f4d7dc0e	2	2	E0297	2	E0297
89adfdaeb650	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	260bf1dba9d6	Y	918ea3d5c49c	N	71630e0fbec2	260bf1dba9d6	2	89adfdaeb650	1	260bf1dba9d6	2	4	E0102	4	E0102
8a34ad08d7c8	7	48,48,0,0	rules_n7.tsv,rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7.tsv=5,rules_n7_a256.tsv=5,rules_n7_a4840_gen2.tsv=2	eb70d1e95c8b	Y	8a34ad08d7c8	Y	eb70d1e95c8b	8a34ad08d7c8	2	8a34ad08d7c8	1	8a34ad08d7c8	2	7	E0298	7	E0298
8aa1caeeb336	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a4ae35cede60	Y	5937ccee41db	Y	9904ad27d680	8aa1caeeb336	2	5937ccee41db	2	5937ccee41db	4	2	E0220	2	E0220
8b5fb2498167	7	534,528,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	c9ee60484864	Y	8b5fb2498167	Y	c9ee60484864	8b5fb2498167	2	8b5fb2498167	1	8b5fb2498167	2	1	E0299	1	E0299
8b6d1ef3b31f	7	24,25,2,1	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ad0486fad52f	Y	d5e268a8a2bc	N	6d63f6bfd9a0	8b6d1ef3b31f	2	8b6d1ef3b31f	1	8b6d1ef3b31f	2	2	E0300	2	E0300
8ba4f5a756dd	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e6f4fad41ed1	Y	c7461913e54e	N	c6a27c8272a0	8ba4f5a756dd	2	8ba4f5a756dd	1	8ba4f5a756dd	2	4	E0301	4	E0301
8be1ac727fdf	7	474,480,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	bf97b9cb0418	Y	53d9c263d837	N	4591ba75681f	8be1ac727fdf	2	8be1ac727fdf	1	8be1ac727fdf	2	1	E0302	1	E0302
8cf8f57432f4	7	354,354,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a49431c51085	Y	e7a5c74c2b45	N	4900cb0c76f1	8cf8f57432f4	2	8cf8f57432f4	1	8cf8f57432f4	2	1	E0303	1	E0303
8d068195f573	7	324,324,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	3de03af84253	Y	f70cb2fd6eed	N	c6f21fed3d34	3de03af84253	2	8d068195f573	1	3de03af84253	2	1	E0163	1	E0163
8d51e0d74976	7	180,180,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	0b34b5c6c34a	Y	8d51e0d74976	Y	0b34b5c6c34a	0b34b5c6c34a	2	8d51e0d74976	1	0b34b5c6c34a	2	1	E0030	1	E0030
8e3fa11cbde7	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e491b3145c5e	Y	91e736eb6ded	N	b3da9797d9df	8e3fa11cbde7	2	8e3fa11cbde7	1	8e3fa11cbde7	2	8	E0304	8	E0304
8e620393073b	7	162,162,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	b742e93fcefe	Y	aaee4d888591	N	35f6c8e4f41e	8e620393073b	2	8e620393073b	1	8e620393073b	2	4	E0305	4	E0305
8ef3666ccfd4	7	108,108,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	d4745416b283	Y	8ef3666ccfd4	Y	d4745416b283	8ef3666ccfd4	2	8ef3666ccfd4	1	8ef3666ccfd4	2	1	E0306	1	E0306
8f5cf69c5f7c	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	b4dfc6692083	Y	a0268a082cbb	N	677709186970	8f5cf69c5f7c	2	8f5cf69c5f7c	1	8f5cf69c5f7c	2	8	E0307	8	E0307
8f91910212c5	7	306,306,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	28744d6ad86e	Y	d5b500158428	N	4959ab5be3b2	28744d6ad86e	2	8f91910212c5	1	28744d6ad86e	2	1	E0109	1	E0109
8fc24bd78fad	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	f4d01cebfb11	Y	519698716ca8	N	09758ee4b40b	8fc24bd78fad	2	8fc24bd78fad	1	8fc24bd78fad	2	2	E0308	2	E0308
8ffcb5ea5931	7	420,414,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d47df6253c73	Y	1388a1d6eda7	N	c74f85e3d053	8ffcb5ea5931	2	8ffcb5ea5931	1	8ffcb5ea5931	2	1	E0309	1	E0309
903b55e7cb38	7	228,228,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	ac42fcb14bfc	Y	85cb60450862	N	f6a31ce07d69	903b55e7cb38	2	903b55e7cb38	1	903b55e7cb38	2	2	E0310	2	E0310
90628da2dd0c	7	126,126,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=4	e8010fda4ae9	Y	a9604abeb264	Y	1e97b4d2bd18	90628da2dd0c	2	90628da2dd0c	2	1e97b4d2bd18	4	16	E0083	16	E0083
90d033b7ddbf	7	36,36,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=3	b84e5852608b	Y	67eacd157bbc	Y	3394d4cf4ce9	90d033b7ddbf	2	67eacd157bbc	2	3394d4cf4ce9	4	8	E0137	8	E0137
90ec4efba5a6	7	96,96,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e2381e7cebff	Y	079943fb5a5f	N	8eced2d12b8b	90ec4efba5a6	2	90ec4efba5a6	1	90ec4efba5a6	2	4	E0311	4	E0311
9105aba16b54	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	64494227b63c	Y	702308504be2	N	a4513254683d	64494227b63c	2	9105aba16b54	1	64494227b63c	2	4	E0238	4	E0238
91270bf2a57d	7	96,96,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	c22bfb6473cb	Y	6f2be99a5acc	N	98bbe2fcfb81	91270bf2a57d	2	91270bf2a57d	1	91270bf2a57d	2	4	E0312	4	E0312
918cf6abec0b	7	204,204,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	526035ef3d01	Y	fd9aec411e07	N	6f4a2f178ff6	526035ef3d01	2	918cf6abec0b	1	526035ef3d01	2	2	E0209	2	E0209
921653b5f057	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	a003705bbbb1	Y	f100be61b3ba	N	6e8288308de8	921653b5f057	2	921653b5f057	1	921653b5f057	2	8	E0313	8	E0313
9233133e9c39	7	48,48,0,0	rules_n7_s48_covertwin.tsv	rules_n7_s48_covertwin.tsv=1	4004c6042131	Y	4004c6042131	Y	9233133e9c39	4004c6042131	2	4004c6042131	2	4004c6042131	2	1	E0397	1	E0397
92782df6e5d5	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	e332743d8318	Y	0d9fdc176d80	N	f7c7c67e39ea	92782df6e5d5	2	92782df6e5d5	1	92782df6e5d5	2	8	E0314	8	E0314
92cca1ec54bb	7	198,198,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	a20827665556	Y	1917b6f5780e	N	7c56c0623f03	92cca1ec54bb	2	92cca1ec54bb	1	92cca1ec54bb	2	4	E0315	4	E0315
92dd26e01875	7	108,108,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	49eb8498235d	Y	1be958ce8f4e	Y	0058ac858d36	49eb8498235d	2	1be958ce8f4e	2	0058ac858d36	4	8	E0000	8	E0000
92fb5307eb65	7	180,180,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	54df7d6885d9	Y	92fb5307eb65	Y	54df7d6885d9	54df7d6885d9	2	92fb5307eb65	1	54df7d6885d9	2	1	E0211	1	E0211
92fdb9aa2892	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	766a1e2136e6	Y	29a061d43f09	N	4a3a3fcef415	766a1e2136e6	2	92fdb9aa2892	1	766a1e2136e6	2	2	E0268	2	E0268
939426db79b6	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a89df6442166	Y	fb61739cb012	Y	292c02641e63	939426db79b6	2	939426db79b6	2	292c02641e63	4	4	E0113	4	E0113
942711725057	7	180,180,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c672adfe27ca	Y	4f3b86d1ac63	N	eb6c0e3da9b3	942711725057	2	942711725057	1	942711725057	2	4	E0316	4	E0316
945e26e3b212	7	408,402,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	48618e07e64c	Y	f17127c17e58	N	4927b8230969	48618e07e64c	2	945e26e3b212	1	48618e07e64c	2	1	E0184	1	E0184
947fefee2ce1	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a3a1b2ef43a0	Y	84588e42e0c4	N	888d12cd2f94	947fefee2ce1	2	947fefee2ce1	1	947fefee2ce1	2	8	E0317	8	E0317
94ad22a39ddf	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	aeff70f41be6	Y	ea32ce94656c	Y	05d1006a63d6	94ad22a39ddf	2	94ad22a39ddf	2	05d1006a63d6	4	2	E0016	2	E0016
94b0710c21f2	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	dc5f150968a2	Y	b064367f901c	Y	f0315d3d0817	94b0710c21f2	2	94b0710c21f2	2	94b0710c21f2	4	2	E0318	2	E0318
94dd11545b8b	7	402,396,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	05dea696c534	Y	4fb52551f08e	N	1a0aa8fc59da	05dea696c534	2	94dd11545b8b	1	05dea696c534	2	1	E0018	1	E0018
94e83c3c75fb	7	162,162,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	435e181a3f3c	Y	8eb4a43f427d	N	1e4a4ce33f7f	435e181a3f3c	2	94e83c3c75fb	1	435e181a3f3c	2	4	E0177	4	E0177
94fd6c73a0d1	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	2cd2cc12e153	Y	a98e907ebc54	Y	05db12227184	2cd2cc12e153	2	94fd6c73a0d1	2	05db12227184	4	2	E0017	2	E0017
95231b155960	7	510,504,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	f2d86811e9c1	Y	95231b155960	Y	f2d86811e9c1	95231b155960	2	95231b155960	1	95231b155960	2	1	E0319	1	E0319
95415ff344bb	7	108,108,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	60748cf01c32	Y	39a60f60d325	Y	c46ad2463388	60748cf01c32	2	39a60f60d325	2	39a60f60d325	4	8	E0151	8	E0151
956664d3c1bd	7	96,96,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	e7dc2a75bdd1	Y	957d7e451214	N	f67501a226fd	956664d3c1bd	2	956664d3c1bd	1	956664d3c1bd	2	4	E0320	4	E0320
959edf9574a8	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	c7e7cc660163	Y	e8dc6227e6b7	N	1bd1627ba423	959edf9574a8	2	959edf9574a8	1	959edf9574a8	2	8	E0321	8	E0321
959f5284bc34	7	432,426,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	248b3fffc1c2	Y	71d4d93d814f	N	560962cc1749	248b3fffc1c2	2	959f5284bc34	1	248b3fffc1c2	2	1	E0101	1	E0101
95bc0d3cc8df	7	402,408,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	98b8efaf8de2	Y	f6b70870a618	N	dda1cdd51205	95bc0d3cc8df	2	95bc0d3cc8df	1	95bc0d3cc8df	2	1	E0322	1	E0322
95db9bfc7309	7	96,96,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	f84b983d9afb	Y	23c3dfd9a648	N	a7b59d8e98d9	95db9bfc7309	2	95db9bfc7309	1	95db9bfc7309	2	4	E0323	4	E0323
95fa5c852284	7	492,486,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	63ac52c757ed	Y	48e637fc8527	N	b35fbade78f0	63ac52c757ed	2	95fa5c852284	1	63ac52c757ed	2	1	E0237	1	E0237
96704a0eb24e	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	1a06d1157530	Y	fc9095304603	N	29859554a491	1a06d1157530	2	96704a0eb24e	1	1a06d1157530	2	8	E0071	8	E0071
969165258934	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	d4c86ffe1efa	Y	daf0f4e8ae40	N	8866ee56a03c	969165258934	2	969165258934	1	969165258934	2	10	E0324	10	E0324
96bae6feab65	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	171ac63bfbd7	Y	13a25682b809	N	153e565f6533	171ac63bfbd7	2	96bae6feab65	1	171ac63bfbd7	2	4	E0062	4	E0062
96c7e62b0db1	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=3	51225a9bb93e	Y	da6089d247c3	N	9c3453ce4688	51225a9bb93e	2	96c7e62b0db1	1	51225a9bb93e	2	8	E0206	8	E0206
96ebdab07f84	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	7145048de6a4	Y	b64910763264	N	5906bb868c59	7145048de6a4	2	96ebdab07f84	1	7145048de6a4	2	8	E0258	8	E0258
971aac5119dd	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	b5b4d392bb7f	Y	a4a1b431a621	N	815f72ef20d5	971aac5119dd	2	971aac5119dd	1	971aac5119dd	2	4	E0325	4	E0325
9729dc5f53f8	7	48,48,0,0	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=2,rules_n7_a256.tsv=2	4ecba60aa35e	Y	9729dc5f53f8	Y	4ecba60aa35e	4ecba60aa35e	2	9729dc5f53f8	1	4ecba60aa35e	2	2	E0201	2	E0201
989d2fdca27a	7	210,210,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	4ce48a92b573	Y	2a0d0fbc5929	N	bc61d550dfc1	4ce48a92b573	2	989d2fdca27a	1	4ce48a92b573	2	2	E0199	2	E0199
98aeb647340c	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	182cf9bee74c	Y	ca8d4b1ffa1d	N	62d8f55318a5	182cf9bee74c	2	98aeb647340c	1	182cf9bee74c	2	4	E0065	4	E0065
98b8efaf8de2	7	408,402,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	95bc0d3cc8df	Y	dda1cdd51205	N	f6b70870a618	95bc0d3cc8df	2	98b8efaf8de2	1	95bc0d3cc8df	2	1	E0322	1	E0322
9904ad27d680	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	5937ccee41db	Y	a4ae35cede60	Y	8aa1caeeb336	5937ccee41db	2	9904ad27d680	2	5937ccee41db	4	2	E0220	2	E0220
9943a7ddc283	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=4	be6b4f4e69cf	Y	f2592e27c321	N	acc5a0f245bf	9943a7ddc283	2	9943a7ddc283	1	9943a7ddc283	2	10	E0326	10	E0326
99cf5c65dd47	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a780c2d233f8	Y	4ad0e556f038	N	da4b551518b1	99cf5c65dd47	2	99cf5c65dd47	1	99cf5c65dd47	2	8	E0327	8	E0327
99fff9a726b2	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	240d550552a3	Y	4af5e55ad156	N	dd528f18aec2	240d550552a3	2	99fff9a726b2	1	240d550552a3	2	4	E0100	4	E0100
9a1f3be55831	7	1,1,2,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	af1df8c730b3	Y	dde4353318d5	N	ad9118012e19	9a1f3be55831	2	9a1f3be55831	1	9a1f3be55831	2	2	E0328	2	E0328
9a425576c7dd	7	132,132,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=2,rules_n7_a4840_gen2.tsv=3	db92437171e9	Y	9a425576c7dd	Y	db92437171e9	9a425576c7dd	2	9a425576c7dd	1	9a425576c7dd	2	3	E0329	3	E0329
9ae93052f1a3	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	ab105a248a1e	Y	bae7a14b8d5e	N	6765e140fb55	9ae93052f1a3	2	9ae93052f1a3	1	9ae93052f1a3	2	4	E0330	4	E0330
9b8ddcec1214	7	48,48,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=2	d6f9e3aaed73	Y	9b8ddcec1214	Y	d6f9e3aaed73	9b8ddcec1214	2	9b8ddcec1214	1	9b8ddcec1214	2	3	E0331	3	E0331
9c07b36d20b9	7	162,162,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	f4b9a13ff36c	Y	c093dc39c533	N	437e728faba4	9c07b36d20b9	2	9c07b36d20b9	1	9c07b36d20b9	2	4	E0332	4	E0332
9c3648cce8b5	7	204,204,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	6c8a5f9ef1df	Y	accc02ff5fa1	N	f80306670fc5	6c8a5f9ef1df	2	9c3648cce8b5	1	6c8a5f9ef1df	2	2	E0254	2	E0254
9ca1059f7d02	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	633ce2d3f413	Y	7b8c90303ed0	Y	e97471679399	633ce2d3f413	2	7b8c90303ed0	2	633ce2d3f413	4	4	E0236	4	E0236
9ce30e66b306	7	48,48,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	311e9750fe53	Y	9ce30e66b306	Y	311e9750fe53	311e9750fe53	2	9ce30e66b306	1	311e9750fe53	2	2	E0131	2	E0131
9d43d80d96dc	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	83998764da35	Y	6930b7d208a7	Y	b0c4e9f7edee	83998764da35	2	6930b7d208a7	2	6930b7d208a7	4	2	E0247	2	E0247
9d8393a2cbd2	7	96,96,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	f76742e7df1c	Y	45e02eb8fd47	N	7236f8234005	9d8393a2cbd2	2	9d8393a2cbd2	1	9d8393a2cbd2	2	4	E0333	4	E0333
9dc03b0de11a	7	444,450,9,3	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	2ba97d8a677f	Y	5a812ddeba7a	N	59cc54939cfd	2ba97d8a677f	2	9dc03b0de11a	1	2ba97d8a677f	2	1	E0119	1	E0119
9dcb6b39580e	7	96,96,0,0	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=2,rules_n7_a256.tsv=2	862a0b139699	Y	9dcb6b39580e	Y	862a0b139699	862a0b139699	2	9dcb6b39580e	1	862a0b139699	2	2	E0292	2	E0292
9dd6fedb3d36	7	408,414,9,3	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	e398e9782d7a	Y	9dd6fedb3d36	Y	e398e9782d7a	9dd6fedb3d36	2	9dd6fedb3d36	1	9dd6fedb3d36	2	1	E0334	1	E0334
9e9d1fddba16	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	ec8aeb81c478	Y	53ccd5171863	Y	3a296520ca00	9e9d1fddba16	2	53ccd5171863	2	3a296520ca00	4	4	E0156	4	E0156
9ed53e6fa387	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	ab99b7547904	Y	ba1d4c2e16f1	N	95af0b7661fb	9ed53e6fa387	2	9ed53e6fa387	1	9ed53e6fa387	2	4	E0335	4	E0335
9ed61ed63d31	7	108,108,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	5cadd625a68e	Y	9e6201b71d22	N	ed5a4fa02786	5cadd625a68e	2	9ed61ed63d31	1	5cadd625a68e	2	2	E0226	2	E0226
9fdfb0647d6f	7	49,48,1,2	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=1,rules_n7_a256.tsv=1	dbe526a6a452	Y	ed9473c483e3	N	00ac76d7481c	9fdfb0647d6f	2	9fdfb0647d6f	1	9fdfb0647d6f	2	1	E0336	1	E0336
9fee43b970a3	7	414,408,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ccfa1ffbf36b	Y	b430c49e5f9d	N	15147a7badd7	9fee43b970a3	2	9fee43b970a3	1	9fee43b970a3	2	1	E0337	1	E0337
9ffeb4ce9bae	7	36,36,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=5	fd3d2036ee73	Y	229b778a9c4d	N	b260f26c6ab6	9ffeb4ce9bae	2	9ffeb4ce9bae	1	9ffeb4ce9bae	2	16	E0338	16	E0338
a003705bbbb1	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	921653b5f057	Y	6e8288308de8	N	f100be61b3ba	921653b5f057	2	a003705bbbb1	1	921653b5f057	2	8	E0313	8	E0313
a086d7bc1418	7	402,396,3,9	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	214cd7ac6e3f	Y	a086d7bc1418	Y	214cd7ac6e3f	214cd7ac6e3f	2	a086d7bc1418	1	214cd7ac6e3f	2	1	E0093	1	E0093
a1764f88e216	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	e43c9981a5c7	Y	de1067c96ed0	N	2d24565ba55d	a1764f88e216	2	a1764f88e216	1	a1764f88e216	2	4	E0339	4	E0339
a20827665556	7	198,198,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	92cca1ec54bb	Y	7c56c0623f03	N	1917b6f5780e	92cca1ec54bb	2	a20827665556	1	92cca1ec54bb	2	4	E0315	4	E0315
a23b607e8098	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8872f4d7dc0e	Y	caacdbbe67c9	N	cfdfa3ad6817	8872f4d7dc0e	2	a23b607e8098	1	8872f4d7dc0e	2	2	E0297	2	E0297
a23d031fbcd3	7	1,0,1,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=4	51c13efc7a14	Y	3abf65c6db42	N	dc4f47bd010d	51c13efc7a14	2	a23d031fbcd3	1	51c13efc7a14	2	13	E0208	13	E0208
a281daa84496	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	686a622fdddc	Y	65faf8c9cd20	Y	ac9bbabf002d	686a622fdddc	2	65faf8c9cd20	2	65faf8c9cd20	4	2	E0243	2	E0243
a30f47d5ff89	7	180,180,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	e5adb9d02203	Y	a30f47d5ff89	Y	e5adb9d02203	a30f47d5ff89	2	a30f47d5ff89	1	a30f47d5ff89	2	1	E0340	1	E0340
